YEAR,Event,Race #,POSITION,DRIVER NAME,SERIES,DAY OF WEEK,MONTH,DAY,TRACK,CITY,STATE,LAPS TOTAL,TRACK MILEAGE FOR ONE LAP,TOTAL SCHEDULED MILES,START,CAR #,SPONSOR / OWNER,CAR MAKE,LAPS COMPLETED,MONEY WON,STATUS,LAPS LED,STAGE 1 RESULT,STAGE 2 RESULT,Total Miles
1949,,1,1,Jim Roper,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,12,34,Mecklenburg Motors (R.B. McIntosh),49 Lincoln,197,2000,running,47,,,147.75
1949,,1,2,Fonty Flock,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,5,47,Grady Cole / Bruce Griffin,49 Hudson,–,1000,running,0,,,#VALUE!
1949,,1,3,Red Byron,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,3,22,Parks Novelty (Raymond Parks),49 Oldsmobile,–,500,running,0,,,#VALUE!
1949,,1,4,Sam Rice,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,14,2,Rice Racing (Sam Rice),49 Oldsmobile,–,300,running,0,,,#VALUE!
1949,,1,5,Tim Flock,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,2,90,Buddy Elliott,49 Oldsmobile,–,200,running,0,,,#VALUE!
1949,,1,6,Archie Smith,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,37,Frank Smith,46 Ford,–,175,–,0,,,#VALUE!
1949,,1,7,Sterling Long,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,31,Long Racing (Sterling Long),46 Hudson,–,150,–,0,,,#VALUE!
1949,,1,8,Slick Smith,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,28,Slick Smith,49 Oldsmobile,–,125,–,0,,,#VALUE!
1949,,1,9,Curtis Turner,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,6,41,Curtis Turner,46 Buick,–,100,–,0,,,#VALUE!
1949,,1,10,Jimmy Thompson,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,36,Bruce Thompson,46 Chrysler,–,75,–,0,,,#VALUE!
1949,,1,11,Buck Baker,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,87,Penny Mullis,48 Kaiser,–,50,–,0,,,#VALUE!
1949,,1,12,Bill Blair,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,8,44,R.B. McIntosh,49 Lincoln,150,50,overheating,145,,,112.5
1949,,1,13,Jack Smith,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,52,Bishop Brothers,48 Ford,–,50,overheating,0,,,#VALUE!
1949,,1,14,Sara Christian,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,13,71,Frank Christian,47 Ford,–,50,overheating,0,,,#VALUE!
1949,,1,15,John Barker,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,–,–,47 Kaiser,–,50,–,0,,,#VALUE!
1949,,1,16,Jimmie Lewallen,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,0,Jimmie Lewallen,46 Ford,–,25,–,0,,,#VALUE!
1949,,1,17,Lee Petty,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,9,38,Gilmer Goode,48 Buick,105,25,crash,0,,,78.75
1949,,1,18,Skimp Hersey,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,11,Skimp Hersey,47 Ford,–,25,–,0,,,#VALUE!
1949,,1,19,Bob Smith,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,25,Lane's Motor Co.,49 Oldsmobile,–,25,–,0,,,#VALUE!
1949,,1,20,Otis Martin,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,4,19,Pee Wee Martin,48 Ford,–,25,overheating,0,,,#VALUE!
1949,,1,21,Frank Smith,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,37,Smith Racing (Frank Smith),47 Chrysler,–,–,–,0,,,#VALUE!
1949,,1,22,Bill Snowden,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,16,Snowden Racing (Bill Snowden),48 Mercury,–,–,overheating,0,,,#VALUE!
1949,,1,23,Jim Paschal,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,60,Jim Paschal,46 Ford,–,–,overheating,0,,,#VALUE!
1949,,1,24,B.E. Renfro,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,1,B.E. Renfro,49 Hudson,–,–,–,0,,,#VALUE!
1949,,1,25,Fred Johnson,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,10,Fred Johnson,47 Ford,–,–,–,0,,,#VALUE!
1949,,1,26,George Mantooth,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,88,George Mantooth,47 Ford,–,–,–,0,,,#VALUE!
1949,,1,27,Felix Wilkes,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,5,Felix Wilkes,49 Lincoln,–,–,overheating,0,,,#VALUE!
1949,,1,28,Pee Wee Martin,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,10,9,Pee Wee Martin,49 Oldsmobile,–,–,–,0,,,#VALUE!
1949,,1,29,Herb Thomas,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,93,Thomas Racing (Herb Thomas),47 Ford,–,–,springs,0,,,#VALUE!
1949,,1,30,Frank Mundy,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,4,Sam Rice,49 Cadillac,–,–,rf spindle,0,,,#VALUE!
1949,,1,31,Clarence Benton,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,–,29,Clarence Benton,49 Ford,–,–,–,0,,,#VALUE!
1949,,1,32,Bob Flock,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,1,7,Davis Brothers,46 Hudson,38,–,engine,5,,,28.5
1949,,1,33,Glenn Dunaway,Strictly Stock,Sunday,June,19,Charlotte Speedway,Charlotte,NC,200,0.75,150,7,25,Hubert Westmoreland,47 Ford,200,–,disqualified,0,,,150
1949,,2,1,Red Byron,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,2,22,Parks Novelty (Raymond Parks),49 Oldsmobile,40,2000,running,6,,,166
1949,,2,2,Tim Flock,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,90,Buddy Elliott,49 Oldsmobile,40,1000,running,0,,,166
1949,,2,3,Frank Mundy,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,5,Sam Rice,49 Oldsmobile,40,500,running,0,,,166
1949,,2,4,Joe Littlejohn,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,4,7,Frank Christian,49 Oldsmobile,40,300,running,0,,,166
1949,,2,5,Bill Blair,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,5,44,Cox Motor Co. (R.B. McIntosh),49 Lincoln,40,200,running,0,,,166
1949,,2,6,Frank Christian,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,37,Frank Christian,49 Oldsmobile,–,175,running,0,,,#VALUE!
1949,,2,7,Bill Snowden,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,16,Bill Snowden,49 Mercury,–,150,running,0,,,#VALUE!
1949,,2,8,Gober Sosebee,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,1,50,Leon Chester,49 Oldsmobile,–,125,running,34,,,#VALUE!
1949,,2,9,Jimmy Thompson,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,36,Bruce Thompson,47 Chrysler,–,100,running,0,,,#VALUE!
1949,,2,10,Jack Etheridge,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,15,Jack Etheridge,49 Mercury,–,75,running,0,,,#VALUE!
1949,,2,11,Ethel Mobley,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,91,Charles Mobley,48 Cadillac,–,50,running,0,,,#VALUE!
1949,,2,12,Herb Thomas,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,9,Herb Thomas,49 Ford,–,50,–,0,,,#VALUE!
1949,,2,13,Slick Smith,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,29,Buddy Helms,48 Buick,–,50,–,0,,,#VALUE!
1949,,2,14,Marshall Teague,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,6,6,Bill Appleton,49 Hudson,–,50,–,0,,,#VALUE!
1949,,2,15,Billy Carden,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,3,8,David Chester,47 Ford,–,50,–,0,,,#VALUE!
1949,,2,16,Howard Elder,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,30,Harold Elder,47 Ford,–,25,–,0,,,#VALUE!
1949,,2,17,Woodie Wilson,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,12,Woodie Wilson,49 Mercury,–,25,–,0,,,#VALUE!
1949,,2,18,Sara Christian,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,17,Ruby Flock,49 Ford,–,25,–,0,,,#VALUE!
1949,,2,19,Fonty Flock,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,47,Gene Horne,49 Hudson,–,25,–,0,,,#VALUE!
1949,,2,20,Louise Smith,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,94,Louise Smith,47 Ford,25,25,running,0,,,103.75
1949,,2,21,Buckshot Morris,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,71,Frank Christian,47 Ford,–,–,crash,0,,,#VALUE!
1949,,2,22,Bob Flock,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,14,Parks Novelty (Raymond Parks),48 Ford,–,–,shocks,0,,,#VALUE!
1949,,2,23,Buck Baker,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,87,Buzzy Boehmen,47 Kaiser,–,–,–,0,,,#VALUE!
1949,,2,24,Sam Marshall,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,34,Jax Hudson (Sam Marshall),49 Hudson,–,–,–,0,,,#VALUE!
1949,,2,25,Curtis Turner,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,41,Curtis Turner,48 Buick,–,–,–,0,,,#VALUE!
1949,,2,26,Fred Johnson,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,10,Fred Johnson,47 Ford,–,–,–,0,,,#VALUE!
1949,,2,27,Benny Georgeson,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,64,Benny Georgeson,49 Buick,–,–,–,0,,,#VALUE!
1949,,2,28,Glenn Dunaway,Strictly Stock,Sunday,July,10,Beach & Road Course,Daytona Beach,FL,40,4.15,166,–,35,Glenn Dunaway,49 Lincoln,–,–,–,0,,,#VALUE!
1949,,3,1,Bob Flock,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,1,7,Bob Flock Garage (Frank Christian),48 Oldsmobile,200,2000,running,200,,.,200
1949,,3,2,Gober Sosebee,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,50,Cherokee Garage (Leon Chester),49 Oldsmobile,-,1000,running,0,,.,#VALUE!
1949,,3,3,Glenn Dunaway,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,55,Glenn Dunaway,49 Oldsmobile,-,500,running,0,,.,#VALUE!
1949,,3,4,Fonty Flock,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,47,Ed Lawrence,47 Buick,-,300,running,0,,.,#VALUE!
1949,,3,5,Bill Snowden,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,3,Al Wagoner,49 Chevrolet,-,200,running,0,,.,#VALUE!
1949,,3,6,Bill Blair,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,44,R.B. McIntosh,49 Oldsmobile,-,175,-,0,,.,#VALUE!
1949,,3,7,Tim Flock,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,90,Buddy Elliott,49 Oldsmobile,190,150,spindle,0,,.,190
1949,,3,8,Otis Martin,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,19,Pee Wee Martin,48 Ford,-,125,-,0,,.,#VALUE!
1949,,3,9,Lee Petty,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,42,Petty Enterprises,49 Plymouth,-,100,-,0,,.,#VALUE!
1949,,3,10,Buddy Helms,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,28,Buddy Helms,47 Hudson,-,75,-,0,,.,#VALUE!
1949,,3,11,Bobby Green,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,21,Bobby Greene,48 Ford,-,50,-,0,,.,#VALUE!
1949,,3,12,J.D. Edwards,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,8,-,46 Hudson,-,50,-,0,,.,#VALUE!
1949,,3,13,Bob Apperson,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,11,Bob Apperson,47 Ford,-,50,-,0,,.,#VALUE!
1949,,3,14,Frank Smith,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,37,Frank Smith,47 Chrysler,-,50,-,0,,.,#VALUE!
1949,,3,15,Jim Roper,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,34,Millard Clothier,49 Lincoln,-,50,-,0,,.,#VALUE!
1949,,3,16,Bill Harrison,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,6,R.B. McIntosh,49 Lincoln,-,25,-,0,,.,#VALUE!
1949,,3,17,B.E. Renfro,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,1,B.E. Renfro,49 Hudson,-,25,-,0,,.,#VALUE!
1949,,3,18,Garland Smith,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,12,-,48 Ford,-,25,-,0,,.,#VALUE!
1949,,3,19,Jim Carrusso,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,17,Jim Carrusso,48 Nash,-,25,-,0,,.,#VALUE!
1949,,3,20,Curtis Turner,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,41,Curtis Turner,46 Buick,-,25,-,0,,.,#VALUE!
1949,,3,21,Bob Smith,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,25,Lane's Motor Co.,49 Oldsmobile,-,-,crash,0,,.,#VALUE!
1949,,3,22,Red Byron,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,22,Parks Novelty (Raymond Parks),49 Oldsmobile,39,-,crash,0,,.,39
1949,,3,23,Sara Christian,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,71,Frank Christian,47 Ford,38,-,crash,0,,.,38
1949,,3,24,Felix Wilkes,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,5,Felix Wilkes,49 Lincoln,38,-,crash,0,,.,38
1949,,3,25,Jimmie Lewallen,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,2,Sam Rice,49 Lincoln,-,-,-,0,,.,#VALUE!
1949,,3,26,Herb Thomas,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,92,Herb Thomas,47 Ford,-,-,-,0,,.,#VALUE!
1949,,3,27,Louise Smith,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,94,Smith Auto Parts (Louise Smith),47 Ford,-,-,-,0,,.,#VALUE!
1949,,3,28,Sterling Long,Strictly Stock,Sunday,August,7,Occoneechee Speedway,Hillsborough,NC,200,1,200,-,31,Sterling Long,46 Hudson,-,-,-,0,,.,#VALUE!
1949,,4,1,Curtis Turner,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,11,41,Hubert Westmoreland,49 Oldsmobile,200,2250,running,60,,.,200
1949,,4,2,Bob Flock,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,6,7,Bob Flock Garage (Frank Christian),49 Oldsmobile,200,1000,running,52,,.,200
1949,,4,3,Red Byron,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,1,22,Parks Novelty (Raymond Parks),49 Oldsmobile,199,800,running,15,,.,199
1949,,4,4,Frank Mundy,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,33,44,Sam Rice,49 Cadillac,196,500,running,0,,.,196
1949,,4,5,Bill Blair,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,4,46,Sam Rice,49 Cadillac,196,350,running,0,,.,196
1949,,4,6,Sara Christian,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,21,71,Frank Christian,49 Oldsmobile,190,300,running,0,,.,190
1949,,4,7,Lee Petty,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,25,42,Petty Enterprises,49 Plymouth,188,250,running,0,,.,188
1949,,4,8,Al Keller,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,22,89,W.O. Taylor,49 Ford,185,200,running,0,,.,185
1949,,4,9,Al Bonnell,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,17,6,Don Rogala,48 Oldsmobile,183,150,running,0,,.,183
1949,,4,10,Lou Volk,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,34,52,-,47 Buick,182,125,running,0,,.,182
1949,,4,11,Bill Bennett,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,41,61,Bill Bennett,49 Kaiser,181,100,tire,0,,.,181
1949,,4,12,Budd Olsen,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,30,39,Walt Frank,49 Mercury,180,75,running,0,,.,180
1949,,4,13,Dick Zimmermann,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,26,14,Don Gallagher,47 Mercury,178,50,running,0,,.,178
1949,,4,14,Bill Rexford,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,23,59,Julian Buesink,49 Ford,177,50,running,0,,.,177
1949,,4,15,Irwin Blatt,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,40,23,-,46 Ford,176,50,running,0,,.,176
1949,,4,16,Louise Smith,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,38,94,Louise Smith,47 Ford,175,50,running,0,,.,175
1949,,4,17,Don Cecchini,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,44,4,Don Cecchini,49 Nash,173,50,wheel,0,,.,173
1949,,4,18,Lee Schmidt,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,28,48,Lee Schmidt,49 Buick,171,50,crash,0,,.,171
1949,,4,19,Gober Sosebee,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,2,50,Cherokee Garage (Leon Chester),49 Oldsmobile,170,100,running,73,,.,170
1949,,4,20,Ken Marriott,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,9,25,Moyer Co. Special (Dailey Moyer),49 Lincoln,169,50,running,0,,.,169
1949,,4,21,Ed Tyson,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,12,62,Hudler Motor Co.,49 Ford,169,50,running,0,,.,169
1949,,4,22,Ken Schroeder,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,37,77,Ken Schroeder,49 Buick,168,50,running,0,,.,168
1949,,4,23,Tommy Coates,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,24,91,W.O. Taylor,49 Ford,167,50,running,0,,.,167
1949,,4,24,Wally Campbell,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,8,8,Wally Marks,49 Oldsmobile,166,25,running,0,,.,166
1949,,4,25,Harvey Hillegass,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,31,86,-,49 Ford,162,25,running,0,,.,162
1949,,4,26,Dick Linder,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,35,20,La Belle Motors,49 Kaiser,162,25,running,0,,.,162
1949,,4,27,Ben Cannizzaro,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,39,31,-,46 Ford,159,25,engine,0,,.,159
1949,,4,28,Len Brown,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,45,9,Len Brown,47 Ford,158,25,running,0,,.,158
1949,,4,29,Pat Kirkwood,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,19,13,Pat Kirkwood,49 Oldsmobile,-,-,-,0,,.,#VALUE!
1949,,4,30,Jimmie Lewallen,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,14,2,Sam Rice,49 Lincoln,-,-,-,0,,.,#VALUE!
1949,,4,31,Tim Flock,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,5,90,Buddy Elliott,49 Oldsmobile,-,-,wheel,0,,.,#VALUE!
1949,,4,32,Jim Rathmann,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,13,32,-,49 Oldsmobile,-,-,-,0,,.,#VALUE!
1949,,4,33,Pepper Cunningham,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,15,88,Pepper Cunningham,49 Lincoln,134,-,crash,0,,.,134
1949,,4,34,John Belgard,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,32,35,John Belgard,47 Ford,-,-,-,0,,.,#VALUE!
1949,,4,35,Buckshot Morris,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,10,27,Frank Christian,49 Oldsmobile,-,-,-,0,,.,#VALUE!
1949,,4,36,Johnny Rogers,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,7,3,Anthony Davella,49 Oldsmobile,-,-,-,0,,.,#VALUE!
1949,,4,37,Chick DiNatale,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,36,69,Chick DiNatale,46 Ford,96,-,crash,0,,.,96
1949,,4,38,Jack O'Brien,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,18,51,Rocco Janette,47 Buick,-,-,-,0,,.,#VALUE!
1949,,4,39,Tony Genove,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,27,73,-,47 Hudson,-,-,-,0,,.,#VALUE!
1949,,4,40,Jim Delaney,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,43,11,-,49 Ford,-,-,-,0,,.,#VALUE!
1949,,4,41,Felix Wilkes,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,20,5,Felix Wilkes,49 Lincoln,-,-,-,0,,.,#VALUE!
1949,,4,42,Jack Russell,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,29,43,Ken Whitney,48 Ford,-,-,-,0,,.,#VALUE!
1949,,4,43,Walter Minx,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,16,49,-,49 Buick,25,-,crash,0,,.,25
1949,,4,44,Ethel Mobley,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,42,92,Charles Mobley,48 Cadillac,-,-,-,0,,.,#VALUE!
1949,,4,45,Fonty Flock,Strictly Stock,Sunday,September,11,Langhorne Speedway,Langhorne,PA,200,1,200,3,47,Ed Lawrence,49 Buick,2,-,engine,0,,.,2
1949,,5,1,Jack White,Strictly Stock,Sunday,September,18,Hamburg Speedway,Hamburg,NY,200,0.5,100,-,25,Moyer Co. (Dailey Moyer),49 Lincoln,200,1500,running,66,,.,100
1949,,5,2,Ray Erickson,Strictly Stock,Sunday,September,18,Hamburg Speedway,Hamburg,NY,200,0.5,100,-,5,Ed Hastings,49 Mercury,200,750,running,0,,.,100
1949,,5,3,Billy Rafter,Strictly Stock,Sunday,September,18,Hamburg Speedway,Hamburg,NY,200,0.5,100,-,-,-,49 Ford,-,400,running,0,,.,#VALUE!
1949,,5,4,Mike Eagan,Strictly Stock,Sunday,September,18,Hamburg Speedway,Hamburg,NY,200,0.5,100,-,-,-,49 Mercury,-,300,running,0,,.,#VALUE!
1949,,5,5,Bill Rexford,Strictly Stock,Sunday,September,18,Hamburg Speedway,Hamburg,NY,200,0.5,100,-,59,Julian Buesink,49 Ford,-,175,running,0,,.,#VALUE!
1949,,5,6,Frankie Schneider,Strictly Stock,Sunday,September,18,Hamburg Speedway,Hamburg,NY,200,0.5,100,-,-,Frankie Schneider,49 Ford,-,150,-,0,,.,#VALUE!
1949,,5,7,Jack Russell,Strictly Stock,Sunday,September,18,Hamburg Speedway,Hamburg,NY,200,0.5,100,-,43,Ken Whitney,49 Ford,-,100,-,0,,.,#VALUE!
1949,,5,8,Charles Muscatell,Strictly Stock,Sunday,September,18,Hamburg Speedway,Hamburg,NY,200,0.5,100,-,-,-,49 Ford,-,75,-,0,,.,#VALUE!
1949,,5,9,Glenn Dunaway,Strictly Stock,Sunday,September,18,Hamburg Speedway,Hamburg,NY,200,0.5,100,1,55,Glenn Dunaway,49 Oldsmobile,134,50,wheel,134,,.,67
